ID,ETA
0IB7COLW,904.7787847378784
0ICRYA80,327.99147562976697
0IFFESB6,2402.477324207306
0IFP7ROO,2490.3677260129193
0IG2BR5T,1348.0020148207734
0IG9FW38,448.14676868225587
0IIRYE9Z,430.23346867181505
0IJ2NOPG,1802.1198835065095
0IJA3J1O,675.7818617973895
0IJJP2W3,2944.4855946986554
0IK6A7XF,2478.4255260059585
0ILOGGJ8,973.7083251289313
0IP99PK0,1328.0983481425058
0IPVBHDD,2395.2491505188827
0ISE3PJ3,425.72895463410185
0ISSSQG7,1297.404799001809
0IV46QD0,2282.845811856877
0IVAXTUN,532.3707055734512
0IWSCWLO,784.6234916853895
0IZS3VNH,579.1967003375859
0J0ZCHXP,502.20093713481407
0J3EYUHR,621.6229372044194
0J3KJ2KH,885.8179233233183
0J3L55NC,755.1870162296359
0J3UJKSU,3852.7213320701276
0J41THTB,593.7578038548448
0J5AEO2M,1989.947643265108
0J6E7LY8,256.33827558800374
0J7J4HNN,1492.7750008700668
0J7SLEKF,576.3682845464637
0J8MPAV6,356.694658102637
0JACFL3V,3268.182068571533
0JBFE2PH,1950.035553768161
0JEP0R2S,694.114186369478
0JG91C9W,2498.9577295266977
0JGK1LQK,1422.274118372835
0JJXUGLY,2407.505618947079
0JK4DKKE,2471.197352317535
0JNDEHDI,2640.1690068019857
0JQ1M3AS,2290.1787416857123
0JROFAWV,921.1207426421402
0JSE3S33,2644.7782769801106
0JURW1M2,1462.6052324314296
0JVCZVZZ,732.8739583218938
0JW5IRCD,376.17930021925685
0JX5IMZC,687.933574085174
0JY8MTVX,567.5687687518612
0JZGJF2D,2779.913698111506
0K2ABY91,539.3893669810508
0K2QREUZ,742.6162793802038
0K4MZ4QN,1852.8218554658856
0K4RAYK7,2844.129212184022
0K6SGE6G,954.8522198547831
0K8P60CM,2922.801073633385
0K90YW84,3757.393244295267
0K9FWGLI,505.3436213471721
0KDJ6K10,1431.702171009909
0KGC679Q,1364.0297043037992
0KGQCL5R,2663.424869973435
0KI9HYG3,2027.4503415325805
0KJCEX6I,720.4079776128737
0KKDP0S8,4094.812772562108
0KKJZ9EJ,1699.9826466048733
0KKVTTVE,633.8794056326158
0KLK0W38,1449.9297394415855
0KLRUX4Q,296.0408528041269
0KMT21YT,1185.525241041863
0KONO2P9,3400.593830052218
0KQDFCE5,398.8066265482347
0KRN4ICF,255.50022646470828
0KRPNGJ2,771.8432425551334
0KRWOMT1,1251.5216095013816
0KS8LWPF,2120.892818780026
0KTHUG0G,157.97225974119723
0KU5XDFJ,1991.9380099329348
0KUMMHLI,2451.8174663413274
0KUR4RQB,269.74706156073137
0KUVT3SB,431.4905423567582
0KWKI6UJ,736.8546916575474
0KXIGL0U,682.8005232049892
0KZDTQU7,2626.34119626761
0L0IZGEA,3319.722089654205
0L1WJ4BQ,543.9986371591759
0L208L73,2754.038931429758
0L2ZLCB5,488.47788274085065
0L5YHAEE,754.6632355275763
0L64XSR5,1995.6044748473525
0L808MT7,885.8179233233183
0L92ADVW,1478.31865349322
0LAG7IF5,881.8371899876647
0LBEWH0Q,899.3314654364577
0LCO8R6F,2834.072622704476
0LDKXA7U,66.62490530199035
0LDMC39Z,1514.4595219353373
0LG5RNGJ,728.1599320033567
0LJJ6ZOA,2655.7776717233637
0LOXO57T,1923.0084695418818
0LPHF5OO,159.12457728572852
0LSTM065,980.9364988173547
0LU3S5A6,1963.5490958813004
0LVGJ7LG,1787.0349992871909
0LXYT7M5,795.8323987094665
0LZ1G793,1682.802639577316
0LZY1AOV,1147.079737510683
0M0RCT4F,1769.016943136338
0M11OXUX,2750.4772226557525
0M21TB5L,1731.7237571496894
0M2I19CG,636.9173337045619
0M3KH0K2,1705.0109413446462
0M4MEXQY,169.91445974815778
0M5LM9DF,2828.7300595434676
0M6AK6K5,3166.1495878103087
0M6RLZJF,735.807130253428
0MAQFD7O,2255.294946928538
0MAY8KTF,1972.243855535491
0MCG8OFD,3107.590905320037
0MCOGPIW,461.0317739529238
0MDNCOFC,287.55560543076024
0MEMYPK6,539.1798547002269
0MFGMWW9,2059.819988919868
0MLJP87V,2309.453871521508
0MOAF70I,1697.8875237966345
0MSUBBY0,912.6354952687734
0MSZTHLX,3215.384973803918
0MUA3H1C,6.180612284304136
0MUAXF2M,889.379632097324
0MVUM3PV,86.73808426108178
0MX7XDGN,1972.348611675903
0MY2XGNV,1327.3650551596222
0N06B6ND,582.9679213924155
0N0O8ZV3,885.6084110424944
0N3GPV5V,2378.802436474209
0N4L67XT,918.5018391318418
0N7R6SAE,451.2894528946139
0N8D4KGF,922.3778163270833
0N93FQLM,2282.845811856877
0N98W33B,2906.8781402907707
0NBJAU64,1002.2019953209775
0NBSKQSQ,1768.7026747151024
0NBT7ZL4,968.1562496870988
0NCSDZG9,1318.4607832246077
0NE8EBIJ,1906.876023918444
0NEQIO3I,316.5730563248661
0NH1YEA7,4006.5033461948474
0NI97JOT,746.3875004350334
0NJVAOBK,1220.513791939449
0NKL6OCH,28.80793861328199
0NKP7POR,2138.701362650055
0NKXJ6EX,1793.6346361331427
0NLCUQ3W,1834.489530893797
0NLUTG93,254.45266506058894
0NNGPBTO,1959.6731186860588
0NP1003J,1208.4668357920766
0NRNFM4G,292.1648756088854
0NSDUFH3,594.4910968377284
0NT8OZBY,2086.4280485844997
0NU6EIXV,522.4188722343174
0NWQ9PEL,377.85539846584777
0NX70HQO,493.29666519979963
0NXBHIAP,1385.6094692286579
0NXS6CZD,715.2749267326889
0NXSLFKB,520.1142371452548
0NZSLWO7,906.978663686529
0O12G7SG,1137.337416452373
0O14JQL3,1098.0538637978975
0O1O8CAQ,793.423007479992
0O1RZ721,2554.1642155237873
0O2K0NR2,1692.23069221439
0O3FXM0T,1090.3019094074143
0O3T1JPZ,1606.8544377786634
0O641TAR,1113.0339918768043
0O6AJ60E,19.798910537855622
0O6SE9AG,345.6952633593839
0O9LOPNE,54.47319301420595
0OB3XIXL,1050.8088444721152
0OC0BOBO,1435.4733920647386
0OG1ORRK,2387.4971961283995
0OIKLN7X,2385.9258540222204
0OJDCR8R,120.15529305248889
0OKQ03FF,3706.7960284763026
0OMU5QWN,663.1063688075454
0ONKKXV3,481.24970905242714
0OZ27UOS,2632.1027839902667
0OZ2S3PQ,3879.3293917347587
0OZ34KBF,1642.785793939957
0OZIG2KC,222.60679837536082
0P0JFC7O,2357.74645225141
0P0OLL05,1219.7804989565655
0P1VGGO0,412.00590024013843
0P2QET30,963.7564917897976
0P3SCHUI,1426.0453394276644
0P4XLX7Y,1154.831691901166
0P5ITG3J,1138.1754655756686
0P6Z9K6O,1646.8712834160224
0P7W1HLO,1715.3817992454276
0P9ZKYFE,456.2129914939748
0PBGQS1V,1399.5420359034451
0PBS6JPC,644.4597758142211
0PC3FKKY,2608.951676959229
0PCNEYTJ,2060.0295012006923
0PENE8KG,1123.3000936371739
0PFDXSER,646.9739231841075
0PGHJ4F0,784.9377601066253
0PHG500X,542.6368073338208
0PI5867H,954.956975995195
0PIJ5C2G,1043.7901830645155
0PJXC3PP,3129.065914104484
0PS2WNLZ,1547.4577061650966
0PSEKQO8,1863.1927133666672
0PTVUVZS,2262.41836447655
0PWK2FYK,3733.9278688429936
0PYNSMMX,2255.713971490186
0Q199J62,3058.8793000284877
0Q4FZ7V4,1220.9328165010968
0Q4XUDC2,626.7559880846042
0Q6LLSSG,2020.1174117037451
0Q70RMOQ,605.0714670193338
0Q7PU4VS,3047.8799052852346
0Q8KURPT,71.44368776093934
0Q96MJGX,2022.9458274948674
0QA4LWNM,1523.4685500107637
0QC9PPD7,2432.1233119438834
0QCKIQDS,2000.4232573063014
0QCZDN6F,4067.261907633769
0QDPDAHR,3065.4789368744396
0QDTI33I,196.6272755532011
0QH1Y4YC,679.9721074138669
0QJ8PZ31,1849.4696589727039
0QJ94WPK,1039.5999374480382
0QKD2ZW5,80.1384474151299
0QLR672E,3041.6992930009305
0QN466PB,942.9100198478226
0QO40BNN,1394.6184973040843
0QOKSZ66,1960.7206800901783
0QU1U92E,1106.5391111712643
0QV22TGI,289.0221913965273
0R0K9MYK,543.893881018764
0R0Z5YPV,1129.8997304831257
0R1S26EI,722.1888319998765
0R301I9W,942.176726864939
0R3FOOCT,1334.069448145986
0R3OF7FU,1431.3879025886731
0R5G62LL,288.07938613281993
0R7U9O38,987.3266233824828
0R93UC2Y,1685.5262992280263
0RA6YHBJ,1320.6606621732583
0RATHRN5,2532.165426037281
0RC207L4,825.4783864460439
0RDD6KVR,1942.0740870968539
0RE2U2O0,731.6168846369507
0RF8PFHX,2938.409738554763
0RFWXLDF,320.76330194134346
0RI0UE1W,1263.2542972275182
0RICOXPT,1523.5733061511755
0RIT0MYS,149.0679878061828
0RJ80UH7,2.409391229474494
0RJQYMAR,1.6760982465909522
0RKBPXXR,2066.41962576582
0RLCLBZ0,1920.7038344528194
0RLI2SB5,457.57482131932994
0RNDZ5P3,696.8378460201884
0RT2PDI3,857.6385215525079
0RTVF17N,1898.809801106725
0RV8P2OR,990.9930882969005
0RVVLT0X,1726.4859501290928
0RWUAF3L,1124.0333866200574
0RWZ0V92,935.4723338785752
0RX4ZGQI,2848.1099455196754
0RXV7K7T,1398.4944744993256
0RZ0H57B,794.2610566032874
0RZBCECE,29.22696317492973
0S1PZRX9,2993.9304929730883
0S9HJFMS,1743.2469325950021
0SB72Q12,10.056589479545714
0SGXZPCP,395.87345461670054
0SI1A02F,92.70918426456204
0SICRNEN,806.203256610248
0SIN5NTT,720.1984653320498
0SLU6UM1,4235.70978141616
0SRVV80H,801.3844741512991
0SSQEJ82,913.1592759708332
0SSR5RVM,758.5392127228178
0ST6IW0B,1476.0140184041572
0SUJJVX0,1597.0073605799416
0SWL1JRO,973.8130812693432
0SYF11XQ,1291.9574797003884
0SZ06R1G,758.0154320207581
0T0DHQOK,1386.0284937903054
0T0LP2XD,323.6964738728776
0T15NADQ,412.5296809421981
0T1LU2M3,522.2093599534935
0T3C5OUV,789.7565425655743
0T5EEWYJ,1462.2909640101939
0T5KUEVE,531.3231441693318
0T6JJN92,1864.0307624899626
0TA2ECAK,3122.0472526968842
0TAFXPA6,3358.0628370449726
0TBLOGIH,864.5524268196955
0TI24DBX,2258.0186065792486
0TI6TA4M,1346.954453416654
0TKBTM97,863.9238899772239
0TKZNS9A,2856.1761683313944
0TN766FG,573.8541371765773
0TNSRE1C,1098.8919129211931
0TOHH4UX,2044.7351047005498
0TOQIPMK,4597.642246539393
0TQO3QFK,1423.740704338602
0TQZYGAC,1775.5118238418781
0TRLIIM3,759.2725057057013
0TSHAMTM,2348.7374241759835
0TV28877,1613.4540746246153
0TW190QJ,931.2820882620978
0U0ZA28E,427.6145651615167
0U2RVWK4,5497.7070049587355
0U6JHKPP,2992.4639070073213
0UCZ75GV,2144.5677065131235
0UDIO2I0,688.1430863659978
0UFZ1IA0,1649.6996992071447
0UH33IU1,2164.4713731913907
0UMA5PJB,4497.181107884348
0UNSCKT8,1122.2525322330544
0UO2KN4O,745.8637197329738
0UOKEDFR,2855.023850786863
0UOPHS0E,3116.3904211146396
0UPV6A5K,1885.6105274148213
0USYFU0C,111.56528953871026
0UT5L4B2,1639.852622008423
0UUI99JQ,2441.8656330021936
0UWYW945,810.2887460863135
0V0YDHB1,1086.216419931349
0V1137PK,1558.038076346702
0V24LIXY,1806.9386659654583
0V33WJ9G,2555.1070207874945
0VAVVB19,983.5554023276532
0VDNUZT9,1503.77439561332
0VGCR72M,952.2333163444847
0VHUMEST,3983.5617514446335
0VHZVNSK,2540.336404989412
0VIAIEJF,2688.775855953123
0VL08ENX,4458.107067510697
0VMG4VYW,2171.2805223181667
0VN1J1AS,2245.971650431876
0VO0SV7P,161.4292123747911
0VOQO83O,800.7559373088274
